"id","codigo","descripcion","tipo_id"
"2117","2963","POTRERO BALBINA","132"
"2118","2964","POTRERO CERCADO","132"
"2119","2965","POTRERO CUE","132"
"2120","2966","POTRERO SAN ROQUE","132"
"2121","2967","PUESTO CAAGUY RORY","132"
"2122","2968","QUELITA","132"
"2123","2970","SAN AGUSTIN","132"
"2124","2969","SAN ANTONIO","132"
"2125","2971","SAN MIGUEL","132"
"2126","2972","SAN PEDRO","132"
"2127","2973","SAN ROQUE","132"
"2128","2974","SANTA LIBRADA","132"
"2129","2975","SANTA MARIA","132"
"2130","2976","SARO CARO","132"
"2131","2977","SETECIENTOS","132"
"2132","2978","TACURUTY ( CALLE )","132"
"2133","2979","TAMBO ( TAMBOR ) ( TAMBORIL )","132"
"2134","2980","TAVY","132"
"2135","2981","TUYU PACU","132"
"2136","2982","VOLCAN CUE","132"
"2137","2983","YCUA CAAGUY","132"
"2138","2984","YCUA PORA","132"
"2139","2985","YPORA","132"
"2140","2986","YUQUYTY","132"
"2141","2889","1RO DE JUNIO","132"
"2142","2890","1RO. DE MARZO","132"
"2143","2887","12DE JUNIO 1RA.","132"
"2144","2888","12DE JUNIO 2DA.","132"
"2145","2891","3DE MAYO ( CALLE )","132"
"2146","4610","ESCULIES","132"
"2147","753","CAMPO9","132"
"2148","756","CIA.MARACAGUA","132"
"2149","754","COL.BERZTHAL","132"
"2150","755","COL.GRAL.STROESSNER","132"
"2151","752","J. EULOGIO ESTIGARRIBIA","132"
"2152","758","CHARIDE","132"
"2153","759","CIA. HILARIO CUE","132"
"2154","760","ESTACION SAN LUIS","132"
"2155","757","JOSE D. OCAMPOS","132"
"2156","761","LA VIRGINIA","132"
"2157","762","PASTOREO MI","132"
"2158","763","SANTA CARMEN","132"
"2159","764","TORIN","132"
"2160","765","ZAPALLO","132"
"2161","679","B. VISTA","132"
"2162","680","CA.AY","132"
"2163","681","CAIBO","132"
"2164","682","CALLE 1(COL.PTE.STROESSNER)","132"
"2165","683","CALLE 2(PTE.STROESNER)","132"
"2166","684","CALLE 3(PTE.STROESSNER)","132"
"2167","685","CALLE 4SAN AGUSTIN","132"
"2168","686","CALLE 5YSAU","132"
"2169","687","CAMPO 1COL.BERTHAL","132"
"2170","688","CAMPO 10COL.BERTHAL","132"
"2171","689","CAMPO 11COL.BERTHAL","132"
"2172","690","CAMPO 12COL.BERTHAL","132"
"2173","691","CAMPO 2COL.BERTHAL","132"
"2174","692","CAMPO 3COL.BERTHAL","132"
"2175","693","CAMPO 4COL.BERTHAL","132"
"2176","694","CAMPO 5COL.BERTHAL","132"
"2177","695","CAMPO 5COL.BERTHAL","132"
"2178","696","CAMPO 7COL.BERTHAL","132"
"2179","697","CAMPO 8COL.BERTHAL","132"
"2180","698","CAMPO 9COL.BERTHAL","132"
"2181","699","CARRERIA-I","132"
"2182","700","COL.JUAN M. FRUTOS (MUNICIPIO)","132"
"2183","701","COL.STO.DOMINGO GUZMAN","132"
"2184","702","CRUCE PASTOREO","132"
"2185","703","ESTANCIA AQUINO","132"
"2186","704","ESTANCIA FLEITAS","132"
"2187","705","ESTANCIA GUGGIARI","132"
"2188","706","ESTANCIA VERBENA","132"
"2189","707","GRINGO CUE","132"
"2190","708","ISLA VERA","132"
"2191","675","JUAN MANUEL FRUTOS","132"
"2192","709","LOPEZ-I","132"
"2193","730","ÑURUNDIAY","132"
"2194","710","PUENTE VAVA","132"
"2195","711","PUENTECITA","132"
"2196","712","PUESTO CARMEN","132"
"2197","713","PUESTO CURUPICAY","132"
"2198","714","PUESTO ISIDRO FLEITAS.","132"
"2199","715","PUESTO LAGUNITA (POTRERO)","132"
"2200","716","SAN AGUSTIN","132"
"2201","717","SANJA PE","132"
"2202","718","SANTA CARMEN","132"
"2203","719","TATACUA-I","132"
"2204","720","TEMBETARY","132"
"2205","722","TORIN","132"
"2206","721","TORO CAI","132"
"2207","723","VALLE CUE","132"
"2208","724","YACARE","132"
"2209","727","YBU","132"
"2210","725","YBYJHU","132"
"2211","726","YBYRA POCA","132"
"2212","728","YPANARA","132"
"2213","729","YUKYRY","132"
"2214","677","1A.LINEA YTU","132"
"2215","676","1, 2LINEA (COL.PTE.STROESSNER)","132"
"2216","678","2A. LINEA YTU","132"
"2217","5710","CIA. CHACO I","132"
"2218","5709","CIA. PUENTECITO","132"
"2219","5894","CIA. RAMONITA","132"
"2220","5708","CIA. YBU","132"
"2221","5715","LA PASTORA","132"
"2222","794","CIA. BUENA VISTA","132"
"2223","797","CIA. MACHAIN CUE","132"
"2224","798","CIA. MACHIAN CUE","132"
"2225","799","CIA. PALOMARES","132"
"2226","795","CIA. PASO BOLI","132"
"2227","796","CIA. POTRERO BULLON","132"
"2228","6208","COL. PASO CADENA","132"
"2229","793","COL.SANTA TERESA","132"
"2230","6209","CURUZU LORENZO","132"
"2231","792","MCAL.F.SOLANO LOPEZ","132"
"2232","800","PUESTO YUKERI","132"
"2233","3215","BOQUERON","132"
"2234","3216","BOTREL (ESTERO)","132"
"2235","3217","CARACHI","132"
"2236","3218","COL. NUEVA AUSTRALIA","132"
"2237","3219","ESTANCIA ELIZABETH","132"
"2238","3220","ESTANCIA SACIAIN","132"
"2239","3221","GUAVIRA","132"
"2240","3222","H. STROESSNER (N.LONDRES-MUNI)","132"
"2241","3214","HUGO STROESSNER","132"
"2242","3223","JHUGUA","132"
"2243","3224","JHUGUA YERE","132"
"2244","3225","LA NOVIA","132"
"2245","3226","LA PASTORA ESTANCIA","132"
"2246","3227","LA VOGUI","132"
"2247","3228","LEIVA","132"
"2248","3229","LEÑA CUE","132"
"2249","3230","LOMA RUGUA","132"
"2250","3231","MARIA AUXILIADORA","132"
"2251","3232","MBOBERA JHAGUA","132"
"2252","3244","ÑANDU CUA","132"
"2253","3233","POTRERO ITACURUBI","132"
"2254","6366","POTRERO TUYA","132"
"2255","3234","SAN ANTONIO","132"
"2256","3235","SAN ISIDRO 1RA. Y 2DA.","132"
"2257","3236","SAN MIGUEL","132"
"2258","3237","SAN MIGUEL","132"
"2259","6367","SANTA LIBRADA","132"
"2260","3238","SANTA ROSA","132"
"2261","3239","SANTO DOMINGO","132"
"2262","3240","TAPE TUYA","132"
"2263","3241","TEYU RUGUAI","132"
"2264","3242","VISTA ALEGRE","132"
"2265","6368","YTEU ITA","132"
"2266","3243","YUKYRY","132"
"2267","779","BUENA VISTA","132"
"2268","790","CIA. DONCELLA","132"
"2269","785","COL. CEDROTY","132"
"2270","781","COL. GUAJHORY","132"
"2271","782","COL. PANAMBI","132"
"2272","783","COL. TEMBIAPORA","132"
"2273","784","COL. TRES PALMAS","132"
"2274","780","COL.CNEL TOLEDO","132"
"2275","786","COMPAÑIA","132"
"2276","787","COMPAÑIA LUCERO","132"
"2277","6207","COMPAÑIA ÑUABIYU","132"
"2278","788","COMPAÑIA PIRAY","132"
"2279","789","COMPAÑIA SANCHEZ CUE","132"
"2280","778","RAUL A. OVIEDO","132"
"2281","791","ZAYAS CUE","132"
"2282","733","AVALOS A.JOSE (COLONIA)","132"
"2283","734","CHACO-RE (COLONIA)","132"
"2284","735","COL. REPATRIACION","132"
"2285","736","COL.SAN MIGUEL","132"
"2286","731","REPATRIACION","132"
"2287","732","3DE NOVIEMBRE","132"
"2288","770","CALLE 10","132"
"2289","771","CALLE 12","132"
"2290","772","CALLE 2","132"
"2291","773","CALLE 4","132"
"2292","774","CALLE 6","132"
"2293","775","CALLE 8","132"
"2294","776","PASO ITA","132"
"2295","777","POTRERO BIYU","132"
"2296","766","R.I.3CORRALES","132"
"2297","767","1ER. POTRERO","132"
"2298","768","2DO. POTRERO","132"
"2299","769","3R.POTRERO","132"
"2300","3247","ACARETANGUE CALLE 2DA.","132"
"2301","3248","ADMINISTRACION FINAY","132"
"2302","3249","ARROYO ACARETANGUE","132"
"2303","6370","ARROYO PANAMBI","132"
"2304","3250","CABAYU RAY","132"
"2305","3251","CALLE 20","132"
"2306","6371","CAÑADA SAN BLAS","132"
"2307","3252","CAPIITINDY","132"
"2308","3253","CARPA CUE","132"
"2309","3254","CARPA CUE 1RA.LINEA","132"
"2310","3255","CERRITO","132"
"2311","3256","CERRITO FINAY","132"
"2312","3257","CERRO CUE","132"
"2313","3258","CHACHI","132"
"2314","3259","CHOLOLO","132"
"2315","6372","COL.JUAN E.BOGARIN","132"
"2316","3260","COL.JUAN R. CHAVEZ(SANTA ROSA)","132"
"2317","3261","COSTA ALEGRE","132"
"2318","3262","COSTA GUAJHA","132"
"2319","3263","COSTA GUAJHA","132"
"2320","3264","GUAJHO","132"
"2321","6373","GUARDIA CUE","132"
"2322","3265","INDUSTRIA CUE","132"
"2323","3266","INVERNADA","132"
"2324","3267","ITA CUATIA","132"
"2325","3268","JHUGUA POI","132"
"2326","6374","JHUGUA VERDE","132"
"2327","3269","JHU-YBARA","132"
"2328","3270","L. TAMBOR","132"
"2329","3271","LAGUNA PYTA","132"
"2330","3272","MANDYYUTYCUE","132"
"2331","6375","MBUTYY","132"
"2332","3273","MBUTYY MI","132"
"2333","3274","MBUYUI CUA","132"
"2334","3275","MONTE ALTO","132"
"2335","6376","NOGUEIRO CUE","132"
"2336","3276","NOGUEIRO 2DA.","132"
"2337","537","ÑATIURY GUAZU","132"
"2338","538","ÑATIURY MI","132"
"2339","536","ÑATIURY 1RO.","132"
"2340","539","ÑATIURY-MI 2DA.LINEA","132"
"2341","540","ÑUPY","132"
"2342","3277","OLLA RUGUA","132"
"2343","3278","OMBU CUA","132"
"2344","3279","PASO ITA","132"
"2345","3280","PINDO","132"
"2346","6377","PIRI POTY","132"
"2347","3281","POTRERITO","132"
"2348","3282","POTRERITO 1RA.","132"
"2349","3283","POTRERO APUA","132"
"2350","3284","POTRERO GUAYAKI","132"
"2351","6378","POTRERO JARDIN","132"
"2352","3285","POTRERO PUCU","132"
"2353","3286","POTRERO VERDE","132"
"2354","2155","R.I.6BOQUERON","132"
"2355","2154","R.I.62DA.LINEA","132"
"2356","2156","SAN AGUSTIN","132"
"2357","3245","SAN JOAQUIN","132"
"2358","2157","SAN JOAQUIN (MUNICIPIO)","132"
"2359","2158","SAN MIGUEL","132"
"2360","2159","TACUAPI","132"
"2361","2160","TAPIRACUAI","132"
"2362","2161","TAPIRACUAI LOMA","132"
"2363","2162","TARUMA-I","132"
"2364","2163","TEJAS CUE","132"
"2365","2164","TEYU PA","132"
"2366","2167","TORIN CUE","132"
"2367","2168","TORIN CUE INDIGENA","132"
"2368","525","TORIN INDIGENA 2DA.","132"
"2369","2166","TORIN 2DA.","132"
"2370","2165","TORO ACA","132"
"2371","526","TRAPICHE","132"
"2372","527","TUCU CANGUE","132"
"2373","528","UNION","132"
"2374","529","YBU","132"
"2375","530","YOIBY","132"
"2376","531","YUKYRY","132"
"2377","532","YUKYRY (COMPAÑIA)","132"
"2378","534","YUKYRY INDIGENA","132"
"2379","533","YUKYRY 2DA.","132"
"2380","535","ZELANO","132"
"2381","3246","2DA.LINEA AÑARETANGUE","132"
"2382","6369","3RA.LINEA","132"
"2383","542","CACHINDY","132"
"2384","543","CARIY CAÑADA","132"
"2385","544","COL.PTE. FRANCO","132"
"2386","545","COSTA POI","132"
"2387","546","COSTA PUCU","132"
"2388","547","ESTANCIA BELLA VISTA","132"
"2389","548","ESTANCIA CABRAL","132"
"2390","549","ESTANCIA CABUREI","132"
"2391","550","ESTANCIA H.","132"
"2392","551","ESTANCIA SAN PATRICIO","132"
"2393","552","ESTANCIA YUKERY","132"
"2394","553","LAGUNA VERDE","132"
"2395","554","MANDIO","132"
"2396","555","MELLO","132"
"2397","556","MONTE ALTO","132"
"2398","569","ÑA CUALI CUE","132"
"2399","570","ÑANDU CUA","132"
"2400","557","POTRERITO","132"
"2401","558","POTRERO IRALA","132"
"2402","559","ROAS","132"
"2403","560","SAN ISIDRO","132"
"2404","541","SAN JOSE","132"
"2405","561","SAN JOSE (MUNICIPIO)","132"
"2406","562","SAN LUIS","132"
"2407","563","SAN PATRICIO","132"
"2408","564","TTE.DAKAC","132"
"2409","565","U PAU","132"
"2410","566","YACU BARRETO","132"
"2411","567","YCUA PORA","132"
"2412","568","YHACA","132"
"2413","738","CIA. CERRO PYTA","132"
"2414","739","CIA. COSTA CHAJHA","132"
"2415","741","CIA. GUAZU RETA","132"
"2416","742","CIA. JHUGUA GRANDE","132"
"2417","750","CIA. ÑATIURUGUAZU","132"
"2418","743","CIA. POTRERITO","132"
"2419","744","CIA. POTRERO","132"
"2420","745","CIA. POTRERO JABON","132"
"2421","746","CIA. SAN AGUSTIN","132"
"2422","747","CIA. SANTA LUCIA","132"
"2423","748","CIA. TRAPICHE","132"
"2424","749","CIA. VIRGEN DE FATIMA","132"
"2425","740","CIA.GUARDIA CUE","132"
"2426","751","ESTACION CABAYU RAY","132"
"2427","737","JUAN R. CHAVEZ","132"
"2428","5706","COL. HONDA","132"
"2429","5707","COL. MONSE|OR BOGARIN","132"
"2430","5892","SIMON BOLIVAR","132"
"2431","6427","TEMBIAPORA","132"
"2432","4600","VAQUERIA","132"
"2433","572","ADMINISTRACION KM.8","132"
"2434","573","AGUADA","132"
"2435","574","ARROYO PALOMARES","132"
"2436","575","BAQUERIA","132"
"2437","576","BELLA VISTA","132"
"2438","577","BLANCARA","132"
"2439","578","BUENA VISTA (YHU)","132"
"2440","579","BUEY CANGUE","132"
"2441","580","CAMPANARIO","132"
"2442","581","CANO CUE","132"
"2443","584","CAÑADA MONDAY","132"
"2444","585","CAÑADITA","132"
"2445","582","CARRENTINA (SAN MIGUEL)","132"
"2446","583","CARRERIAS","132"
"2447","597","CASILLA 2","132"
"2448","586","CEDRO TY","132"
"2449","590","COL. RUSSEL SMITH","132"
"2450","587","COL.JUAN L. MALLORQUIN","132"
"2451","589","COL.PABRAS","132"
"2452","591","CORRENTINA GUAZU","132"
"2453","592","COSTA BARRIOS","132"
"2454","593","CURUPAY CARAPE","132"
"2455","594","CURURU","132"
"2456","595","CURURU LONONES","132"
"2457","596","CURUZU KAA","132"
"2458","598","DONCELLA","132"
"2459","599","EPI-CUE","132"
"2460","600","ESTANCIA MARGARITA","132"
"2461","601","ESTANCIA PALOMARES","132"
"2462","602","GUA A CUA","132"
"2463","603","GUILLERMINA","132"
"2464","604","GULLON POTRERO","132"
"2465","605","HORNALLA CUE","132"
"2466","606","IGAMI","132"
"2467","607","INDIGENA ACARAY","132"
"2468","608","ISLA TACUARA","132"
"2469","609","ISLA YACU","132"
"2470","588","JUAN S. BOGARIN","132"
"2471","610","LAGUNA","132"
"2472","611","LAGUNA PYTA","132"
"2473","612","LAGUNA VERA","132"
"2474","613","MACHAIN CUE","132"
"2475","614","MARACANA","132"
"2476","615","MBARACAYU","132"
"2477","616","MBARACAYU FLORIDO","132"
"2478","617","MBOI-Y","132"
"2479","618","NARVAEZ CUE","132"
"2480","619","NDUN CUE","132"
"2481","672","ÑEMBIARA","132"
"2482","674","ÑU PUCU","132"
"2483","6206","ÑUMBUCU","132"
"2484","673","ÑURAVIYU","132"
"2485","620","OBRAJE MBOCAYA-I","132"
"2486","6193","OBRAJE SANTA CATALINA","132"
"2487","621","PALOMARES","132"
"2488","622","PANAMBI","132"
"2489","623","PASO CADENA","132"
"2490","624","PASO ITA","132"
"2491","625","PASTOREO-MI","132"
"2492","6194","PATRIMONIO","132"
"2493","626","PINDO","132"
"2494","627","PIQUETE-CUE","132"
"2495","628","PIRA-ÑARO","132"
"2496","629","PLANCHADA TALAVERA","132"
"2497","6195","POROMBO JHE","132"
"2498","630","POTRERITO","132"
"2499","631","POTRERO ALVAREZ","132"
"2500","632","POTRERO CORA","132"
"2501","633","POTRERO GUAZU","132"
"2502","634","PUENTECITA","132"
"2503","6196","PUERTO ESPINOZA","132"
"2504","635","PUERTO JULIA","132"
"2505","636","PUERTO MAMORA","132"
"2506","637","PUERTO MANCUELLO","132"
"2507","638","PUERTO MOROTI","132"
"2508","6197","PUERTO PORVENIR","132"
"2509","639","PUESTO ALOJA","132"
"2510","640","PUESTO INDIGENA","132"
"2511","642","RANCHO ARENA","132"
"2512","641","RANCHO CAPULLO","132"
"2513","644","RIOS CUE","132"
"2514","643","ROMERO CUE","132"
"2515","6198","ROSILLO","132"
"2516","645","SALMENA CUE","132"
"2517","647","SANRAFAEL","132"
"2518","646","SAN ANTONIO","132"
"2519","654","SANCHEZ CUE","132"
"2520","6199","SANJA JHU","132"
"2521","648","SANJA MOROTI","132"
"2522","649","SANTA ANA","132"
"2523","650","SANTA LIBRADA","132"
"2524","6200","SANTA ROSA","132"
"2525","651","SANTA TERESA","132"
"2526","652","SATI","132"
"2527","653","SYRYCA","132"
"2528","6201","TARUMA","132"
"2529","657","TARUMA BOLSA","132"
"2530","656","TARUMA 1RA. Y 2DA. LINEA","132"
"2531","655","TARUMA-I","132"
"2532","658","TOBATI","132"
"2533","6202","TORO","132"
"2534","659","TURCO CUE","132"
"2535","660","VALLE-I","132"
"2536","661","VILLA MARIA BONITA","132"
"2537","6203","VILLALBA CUE","132"
"2538","662","YACARE CAI","132"
"2539","663","YAJHAPE-O","132"
"2540","664","YAJHAPE-O 2DO.","132"
"2541","6204","YATAI","132"
"2542","665","YATAITY","132"
"2543","666","YBYPYTA","132"
"2544","667","YBYRACATU","132"
"2545","571","YHU","132"
"2546","668","YHU (MUNICIPIO)","132"
"2547","669","YOIBY","132"
"2548","6205","YUQUYRY","132"
"2549","670","ZAPALLO","132"
"2550","671","ZAYAS CUE","132"
"2551","5704","COL. BERTAL","132"
"2552","5705","SANCHE CUE","132"
"2553","5714","3DE FEBRERO","132"
"2554","4494","ABAI","132"
"2555","4496","ABAI","132"
"2556","4497","ARROYO MOROTI","132"
"2557","4498","BARROSO","132"
"2558","4500","BORDA GUAZU","132"
"2559","4499","BORDA I ( SAN VALENTIN )","132"
"2560","4501","CAGUARE - I","132"
"2561","4502","CAMBA - I","132"
"2562","4503","CAMPITO","132"
"2563","4506","CAÑADA (X)","132"
"2564","4504","CAPI ITINDY","132"
"2565","4505","CAPIIBARY (X)","132"
"2566","4507","CECINA","132"
"2567","4508","CERRITO TAPYI - I","132"
"2568","4509","COL. ROGELIO BENITEZ","132"
"2569","4510","CUATI","132"
"2570","4511","CUATI - I","132"
"2571","4512","ITACURUBI","132"
"2572","4513","KILOMETRO 17( X )","132"
"2573","4514","LIMA GUAZU (X)","132"
"2574","4515","MANGRULLO - I (X)","132"
"2575","4516","MBAYA","132"
"2576","4517","MBOCAYA","132"
"2577","4518","MBOIY","132"
"2578","4519","MELGAREJO - CUE","132"
"2579","4520","MONDAY","132"
"2580","4521","NARANJA - JHAI","132"
"2581","4548","ÑU GUAZU","132"
"2582","4522","OB. GOLONDRINA","132"
"2583","4523","PARAJE NARANJA","132"
"2584","4524","PINDOYU","132"
"2585","4525","PIRAY (SAN ISIDRO)","132"
"2586","4526","PLANTACION","132"
"2587","4527","PUNTA PORA","132"
"2588","4528","ROSARIO PASTOREO","132"
"2589","4529","ROSARIO POTRERO","132"
"2590","4530","SAN AGUSTIN","132"
"2591","4531","SAN ANTONIO (TORIN)","132"
"2592","4532","SAN CARLOS (NUEVE)","132"
"2593","4533","SAN LUIS (TARUMA)","132"
"2594","4534","SAN PABLO","132"
"2595","4535","SAN PABLO (TORIN)","132"
"2596","4536","SAN VICENTE","132"
"2597","4537","SANTA CATALINA","132"
"2598","4538","SANTA ROSA","132"
"2599","4539","SANTA TERESA","132"
"2600","4540","SANTO TOME","132"
"2601","4541","TACUARA","132"
"2602","4542","TACUARITA","132"
"2603","4543","TAJHYI-I","132"
"2604","4544","TUNA","132"
"2605","4545","VALLEI-CUE","132"
"2606","4546","VILLA PASTOREO","132"
"2607","5810","Y JHOVY","132"
"2608","4547","YATA-I","132"
"2609","4495","3DE MAYO","132"
"2610","4365","BUENA VISTA","132"
"2611","4366","BUENA VISTA","132"
"2612","4367","COCUERE","132"
"2613","4368","COSTEADA","132"
"2614","4369","GUAJHO","132"
"2615","4370","LOMA","132"
"2616","4371","SAN ISIDRO","132"
"2617","4372","SAN RAMON","132"
"2618","4373","SANTA ROSA","132"
"2619","4374","YAPEPO ISLA","132"
"2620","4375","YUI CUE","132"
"2621","4323","ARROYO PORA","132"
"2622","4324","BOQUERON","132"
"2623","4321","CAAZAPA","132"
"2624","4325","CAAZAPA","132"
"2625","4326","CABAYU RETA","132"
"2626","4327","COL. COSME","132"
"2627","4328","COL. SARUBBI","132"
"2628","4329","ESTANCIA LA MILAGROSA","132"
"2629","4330","ESTANCIA MARISOL BERTOLO","132"
"2630","4331","ESTANCIA RIACHUELO","132"
"2631","4332","ESTANCIA ROSARIO","132"
"2632","4333","ESTANCIA SAN AGUSTIN","132"
"2633","4334","ESTANCIA SAN ISIDRO","132"
"2634","4335","ESTANCIA SAN NICOLAS","132"
"2635","4336","ESTANCIA SAPARA","132"
"2636","4337","ESTANCIA SARITA","132"
"2637","4338","GALEANO CUE","132"
"2638","4339","GUAVIRA","132"
"2639","4340","ISLA GUAZU","132"
"2640","4341","JHUGUA GUAZU","132"
"2641","4360","ÑANDUCUA","132"
"2642","4361","ÑAUMBY","132"
"2643","4362","ÑAUMBYTA","132"
"2644","4364","ÑU PYAJHU GUAZU","132"
"2645","4363","ÑU PYAJHU-MI","132"
"2646","4342","PASO PINDO","132"
"2647","4343","POTRERO GUAZU","132"
"2648","4344","POTRERO TATUY","132"
"2649","4345","ROJAS SILVA","132"
"2650","4346","ROSARIO TATUY","132"
"2651","4347","SAN AGUSTIN","132"
"2652","4348","SAN ANTONIO","132"
"2653","4349","SAN IGNACIO (BOQUERON)","132"
"2654","4350","SAN JOSE","132"
"2655","4351","SAN MIGUEL","132"
"2656","4352","SAN PEDRO-MI","132"
"2657","4353","SAN ROQUE","132"
"2658","4354","SANTA CATALINA","132"
"2659","4355","SANTA LUCIA","132"
"2660","4356","SANTA TERESITA","132"
"2661","4357","SARANDI","132"
"2662","4358","VISCAINO CUE","132"
"2663","4359","YAJHAPETY","132"
"2664","4322","20DE JULIO (BOQUERON)","132"
"2665","4377","CAAGUY JHOVY","132"
"2666","4378","COSTA ESPERANZA","132"
"2667","4379","COSTA PIRAPO","132"
"2668","4380","DURAZNO","132"
"2669","4381","ESTANCIA SAN SIMON","132"
"2670","4382","ESTANCIA VALLE APUA","132"
"2671","4383","ESTANCIA YBA PYTA (PUESTO)","132"
"2672","4384","GRAAL.H. MORINIGO (MUNIC.)","132"
"2673","4376","GRAL. H. MORINIGO","132"
"2674","4385","GUYRA KEJHA","132"
"2675","4386","ISLA FLORIDO","132"
"2676","5801","KILOMETRO 50","132"
"2677","4387","MBARACAYA CUA","132"
"2678","4388","PATIÑO","132"
"2679","4389","PINDOYU","132"
"2680","4390","PIQUETE","132"
"2681","5802","SAN ANTONIO","132"
"2682","4391","SAN ESTANISLAO","132"
"2683","4392","SAN WENCESLAO","132"
"2684","4393","SANTA MARIA CHICA","132"
"2685","4394","SANTA MARIA GRANDE","132"
"2686","5803","SANTA MARIA JHUGUA","132"
"2687","4396","CARA CARA-I","132"
"2688","4397","COSTA DULCE","132"
"2689","4398","CURUZU PUCU","132"
"2690","4399","ESTANCIA ISLA PUCU","132"
"2691","5804","ESTANCIA LAGUNA CARE","132"
"2692","4400","ESTANCIA SAN JUAN","132"
"2693","4401","ESTANCIA SAN LORENZO","132"
"2694","4403","ISLA FLORIDO","132"
"2695","4395","MACIEL","132"
"2696","4404","MACIEL (MUNICIPIO)","132"
"2697","4402","ÑACANGUA","132"
"2698","4405","RETIRO ESTANCIA SAN JUAN","132"
"2699","5805","RETIRO SIETE ISLAS","132"
"2700","4406","SAN FRANCISCO","132"
"2701","4407","SAN MIGUEL","132"
"2702","4408","SAN MIGUEL ISLA","132"
"2703","4409","SAN PABLO","132"
"2704","4410","VALOIS RIVAROLA","132"
"2705","5806","YBYRA CAIGUE","132"
"2706","4412","CORRALITO","132"
"2707","4413","ESTANCIA ALGARROBO","132"
"2708","4414","ESTANCIA BELEN","132"
"2709","5807","ESTANCIA CASACCIA","132"
"2710","4415","ESTANCIA GUAVIRA","132"
"2711","4416","ESTANCIA JUANA MARTA","132"
"2712","4417","ESTANCIA MARIA STELLA","132"
"2713","4418","ESTANCIA S. ROJAS","132"
"2714","4419","ESTANCIA SANTO DOMINGO","132"
"2715","5808","ESTANCIA TYPYCHA","132"
"2716","4420","ESTANCIA YBY RUGUA","132"
"2717","4421","GRAL.ROGELIO BENITEZ","132"
"2718","4422","LOMA-I","132"
"2719","4411","MOISES BERTONI","132"
"2720","4423","MOISES S.BERTONI (SOSA-MUNIC)","132"
"2721","4424","RETIRO SANTA ANA","132"
"2722","5809","SAN CARLOS","132"
"2723","4425","SAN VENTURA","132"
"2724","4426","SANTA CECILIA","132"
"2725","4427","SANTA TERESA","132"
"2726","4430","ARACANGUY","132"
"2727","4431","BARRIO SAN VICENTE","132"
"2728","4432","BIYU","132"
"2729","4433","CARIDAD","132"
"2730","4434","CAUNDY","132"
"2731","4435","CAUNDY-I","132"
"2732","4436","CIERVO CUA PUESTO","132"
"2733","4437","COL. NUEVA","132"
"2734","4438","CRISTAL","132"
"2735","4439","DOMINGO MARTINEZ DE IRALA","132"
"2736","4440","EMPALADO","132"
"2737","4441","ENGELBERTO","132"
"2738","4442","ESTANCIA L.RODRIGUEZ","132"
"2739","4445","ESTANCIA ÑU PYAJHU","132"
"2740","4443","ESTANCIA R. SILVERO","132"
"2741","4444","ESTANCIA TAPYTA","132"
"2742","4447","FRANCO POTRERO","132"
"2743","4446","FRANCO-I","132"
"2744","4448","ISLA FLORIDO","132"
"2745","4449","ISLA YOBAI","132"
"2746","4450","JHUGUA PUCU","132"
"2747","4451","KERAY","132"
"2748","4452","LOMA JHOVY","132"
"2749","4454","MONTE-CUE","132"
"2750","4453","MRICA POTRERO","132"
"2751","4489","ÑA'U","132"
"2752","4492","ÑU - CAÑY","132"
"2753","4493","ÑU PYAJHU POTRERO","132"
"2754","4490","ÑUMI","132"
"2755","4491","ÑURUNDIAY","132"
"2756","4455","OCULTO","132"
"2757","4457","PINDO POTRERO","132"
"2758","4456","PINDO-I","132"
"2759","4458","PIO CUE","132"
"2760","4459","POTRERO","132"
"2761","4468","POTRERO AGUARA","132"
"2762","4460","POTRERO SANTIAGO","132"
"2763","4461","POTRERO YBATE","132"
"2764","4462","POTRERO YBATE 1RO.","132"
"2765","4463","POTRERO YBATE 2DO.","132"
"2766","4464","PUESTO CLAVEL","132"
"2767","4465","PUESTO FRANCO CUE","132"
"2768","4466","PUESTO NARANJO","132"
"2769","4467","PUESTO TIMBO","132"
"2770","4470","RIO SAN LUIS","132"
"2771","4469","ROQUE GONZALES ( BEATO )","132"
"2772","4471","SAN CARLOS","132"
"2773","4472","SAN FRANCISCO","132"
"2774","4473","SAN J. NEPOMUCENO (MUNICIPIO)","132"
"2775","4428","SAN JUAN NEPOMUCENO","132"
"2776","4474","SAN LUIS (X)","132"
"2777","4475","SAN MIGUEL (POTRERITO)","132"
"2778","4476","SAN RAFAEL (TAPUY CUE )","132"
"2779","4477","SAN RAMON","132"
"2780","4478","SANTA ROSA (X)","132"
"2781","4479","TATUCUA - I","132"
"2782","4480","TEBICUARY MI","132"
"2783","4481","TORRE CUE","132"
"2784","4482","TUYUTI","132"
"2785","4483","URRUTIA","132"
"2786","4484","YBYRATY","132"
"2787","4485","YHU","132"
"2788","4486","YPANE","132"
"2789","4487","ZANJA CORA (SAN GERARDO)","132"
"2790","4488","ZANJA PYTA","132"
"2791","4429","11DE SETIEMBRE","132"
"2792","4550","ATONGUE","132"
"2793","4551","BIYU","132"
"2794","5811","CAAZAPA-MI","132"
"2795","4552","CASTOR CUE","132"
"2796","4553","CERRO-I","132"
"2797","4554","ENRAMADITA","132"
"2798","4555","ITANGUA","132"
"2799","5812","MBOI CHINI","132"
