fecha;idnro;nro;nroasiento;iddocumentotipo;idorden;ctbcuenta;ctbcuentanombre;naturaleza;sucursal;sucursalnombre;centrocosto;centrocostonombre;crm_proyecto;moneda;debelocal;haberlocal;debe;haber;observacion;obsgral;cotizacioninforme;ID sucursal de linea;sucursal de linea;COD centro de costo;centro de costo
07/01/2022 0:00;50CON    125346A1;125346;0;A1;8;11130003;BANCO SUDAMERIS;D;1;001 CASA MATRIZ;3;COMERCIAL DEPOSITO;;Gs;0;16444096;0;16444096;PAGO DE SERVICIOS BASICOS TARJETA SUDAMERIS;PAGO DE SERVICIOS BASICOS TARJETA SUDAMERIS;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544850;125448;0;50;1;11110001;RECAUD. A DEP. CENTRAL;D;1;001 CASA MATRIZ;;;;Gs;18987033;0;18987033;0;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544850;125448;0;50;2;11210001;DV-DISTRIBUCION;D;1;001 CASA MATRIZ;;;;Gs;659212;0;659212;0;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544850;125448;0;50;3;11210006;DV-CHEQ. DIF. RECIBIDOS;D;1;001 CASA MATRIZ;;;;Gs;21848314;0;21848314;0;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544850;125448;0;50;4;11210001;DV-DISTRIBUCION;D;1;001 CASA MATRIZ;;;;Gs;0;34916284;0;34916284;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544850;125448;0;50;5;11210010;DV-DEUDORES VARIOS;D;1;001 CASA MATRIZ;;;;Gs;0;6578275;0;6578275;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544850;125448;0;50;6;11210001;DV-DISTRIBUCION;D;4;008 001 SUCURSAL ENCARNACION;;;;Gs;51798;0;51798;0;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544850;125448;0;50;7;11210006;DV-CHEQ. DIF. RECIBIDOS;D;4;008 001 SUCURSAL ENCARNACION;;;;Gs;2475000;0;2475000;0;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544850;125448;0;50;8;11220011;RETENCIONES DE I.V.A.;D;4;008 001 SUCURSAL ENCARNACION;;;;Gs;69492;0;69492;0;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544850;125448;0;50;9;11110008;RECAUD. A DEP. SUC. ENCARNACION;D;4;008 001 SUCURSAL ENCARNACION;;;;Gs;5574625;0;5574625;0;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544850;125448;0;50;10;11210001;DV-DISTRIBUCION;D;4;008 001 SUCURSAL ENCARNACION;;;;Gs;0;8170915;0;8170915;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;INGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544951;125449;0;51;1;11130001;ITAU S.A.;D;1;001 CASA MATRIZ;;;;Gs;328400;0;328400;0;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544951;125449;0;51;2;11130013;VISION BANCO;D;1;001 CASA MATRIZ;;;;Gs;49872500;0;49872500;0;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544951;125449;0;51;3;11130015;BANCO FAMILIAR SAECA;D;1;001 CASA MATRIZ;;;;Gs;2407844;0;2407844;0;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544951;125449;0;51;4;11110001;RECAUD. A DEP. CENTRAL;D;1;001 CASA MATRIZ;;;;Gs;0;52228744;0;52228744;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544951;125449;0;51;5;11210006;DV-CHEQ. DIF. RECIBIDOS;D;1;001 CASA MATRIZ;;;;Gs;0;380000;0;380000;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544951;125449;0;51;6;11130001;ITAU S.A.;D;4;008 001 SUCURSAL ENCARNACION;;;;Gs;5575538;0;5575538;0;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544951;125449;0;51;7;11110008;RECAUD. A DEP. SUC. ENCARNACION;D;4;008 001 SUCURSAL ENCARNACION;;;;Gs;0;5575538;0;5575538;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544951;125449;0;51;8;11130015;BANCO FAMILIAR SAECA;D;9;009 001 SUCURSAL CNEL OVIEDO;;;;Gs;21327968;0;21327968;0;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12544951;125449;0;51;9;11110009;RECAUD. A DEP. SUC. OVIEDO;D;9;009 001 SUCURSAL CNEL OVIEDO;;;;Gs;0;21327968;0;21327968;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;EGRESO DE CAJA CORRESPONDIENTE AL MES DE ENERO 2022;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12557310;125573;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;Gs;326418;0;326418;0;FACTURA NRO 82723, TELEFONICA CELULAR DEL PARAGUAY S.A.E.;Nro.Comprobante:005014-82723, FACTURA NRO 82723, TELEFONICA CELULAR DEL PARAGUAY S.A.E.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12557310;125573;0;10;2;52110022;GAC-TELEFONOS Y TELEGR.;D;1;001 CASA MATRIZ;10;ADMINISTRACION;;Gs;3264182;0;3264182;0;FACTURA NRO 82723, TELEFONICA CELULAR DEL PARAGUAY S.A.E.;Nro.Comprobante:005014-82723, FACTURA NRO 82723, TELEFONICA CELULAR DEL PARAGUAY S.A.E.;1;1;SAN LORENZO-MATRIZ;ADM04;ADM-SERVICIOS BASICOS
07/01/2022 0:00;50CON    12557310;125573;0;10;3;21210004;AV-TELEFONIA CELULAR DEL PY.;A;1;001 CASA MATRIZ;;;;Gs;0;3590600;0;3590600;FACTURA NRO 82723, TELEFONICA CELULAR DEL PARAGUAY S.A.E.;Nro.Comprobante:005014-82723, FACTURA NRO 82723, TELEFONICA CELULAR DEL PARAGUAY S.A.E.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12558910;125589;0;10;1;11330304;AGR-COMBUSTIBLE;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;2389600;0;2389600;0;FACTURA NRO 4485, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:030003-4485, FACTURA NRO 4485, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12558910;125589;0;10;2;21110001;PM-AZUCARERA PARAGUAYA S.A.;A;1;001 CASA MATRIZ;;;;Gs;0;2389600;0;2389600;FACTURA NRO 4485, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:030003-4485, FACTURA NRO 4485, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12559010;125590;0;10;1;11330304;AGR-COMBUSTIBLE;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;1194800;0;1194800;0;FACTURA NRO 4486, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:030003-4486, FACTURA NRO 4486, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12559010;125590;0;10;2;21110001;PM-AZUCARERA PARAGUAYA S.A.;A;1;001 CASA MATRIZ;;;;Gs;0;1194800;0;1194800;FACTURA NRO 4486, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:030003-4486, FACTURA NRO 4486, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12559110;125591;0;10;1;11324612;TEC.-COMBUST. Y LUBRICANTES;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;448050;0;448050;0;FACTURA NRO 4487, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:030003-4487, FACTURA NRO 4487, AZUCARERA PARAGUAYA S.A.;1;5;COLONIA;FOR05;FOR-COMBUSTIBLES/MOVILIDAD
07/01/2022 0:00;50CON    12559110;125591;0;10;2;21110001;PM-AZUCARERA PARAGUAYA S.A.;A;1;001 CASA MATRIZ;;;;Gs;0;448050;0;448050;FACTURA NRO 4487, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:030003-4487, FACTURA NRO 4487, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12783110;127831;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;U$S;694800;0;694800;0;FACTURA NRO 700, TECNOLOGIA DE NEGOCIOS S.R.L.;Nro.Comprobante:001001-700, FACTURA NRO 700, TECNOLOGIA DE NEGOCIOS S.R.L.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12783110;127831;0;10;2;52110015;GAC-SERVICIOS DE TERCEROS;D;1;001 CASA MATRIZ;1;COMERCIAL CENTRAL;;U$S;6948000;0;6948000;0;FACTURA NRO 700, TECNOLOGIA DE NEGOCIOS S.R.L.;Nro.Comprobante:001001-700, FACTURA NRO 700, TECNOLOGIA DE NEGOCIOS S.R.L.;1;1;SAN LORENZO-MATRIZ;ADM03;ADM-SERVICIOS DE TERCEROS
07/01/2022 0:00;50CON    12783110;127831;0;10;3;21210099;AV-ACREEDORES VARIOS SAN LORENZO;A;1;001 CASA MATRIZ;;;;U$S;0;7642800;0;7642800;FACTURA NRO 700, TECNOLOGIA DE NEGOCIOS S.R.L.;Nro.Comprobante:001001-700, FACTURA NRO 700, TECNOLOGIA DE NEGOCIOS S.R.L.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12783711;127837;0;11;1;21210099;AV-ACREEDORES VARIOS SAN LORENZO;A;1;001 CASA MATRIZ;;;;U$S;3821400;0;3821400;0;NOTA DE CREDITO NRO 345, TECNOLOGIA DE NEGOCIOS S.R.L.;Nro.Comprobante:001001-345, NOTA DE CREDITO NRO 345, TECNOLOGIA DE NEGOCIOS S.R.L.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12783711;127837;0;11;2;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;U$S;0;347400;0;347400;NOTA DE CREDITO NRO 345, TECNOLOGIA DE NEGOCIOS S.R.L.;Nro.Comprobante:001001-345, NOTA DE CREDITO NRO 345, TECNOLOGIA DE NEGOCIOS S.R.L.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
07/01/2022 0:00;50CON    12783711;127837;0;11;3;52110015;GAC-SERVICIOS DE TERCEROS;D;1;001 CASA MATRIZ;1;COMERCIAL CENTRAL;;U$S;0;3474000;0;3474000;NOTA DE CREDITO NRO 345, TECNOLOGIA DE NEGOCIOS S.R.L.;Nro.Comprobante:001001-345, NOTA DE CREDITO NRO 345, TECNOLOGIA DE NEGOCIOS S.R.L.;1;1;SAN LORENZO-MATRIZ;ADM03;ADM-SERVICIOS DE TERCEROS
08/01/2022 0:00;50CON    12502010;125020;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;Gs;186159;0;186159;0;FACTURA NRO 51, OSCAR MEZA CARBALLO;Nro.Comprobante:001001-51, FACTURA NRO 51, OSCAR MEZA CARBALLO;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
08/01/2022 0:00;50CON    12502010;125020;0;10;2;52180015;GHC-SERVICIOS DE TERCEROS;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;91590;0;91590;0;FACTURA NRO 51, OSCAR MEZA CARBALLO;Nro.Comprobante:001001-51, FACTURA NRO 51, OSCAR MEZA CARBALLO;1;5;COLONIA;ALQ03;ALQ-SERVICIOS DE TERCEROS
08/01/2022 0:00;50CON    12502010;125020;0;10;3;11325114;FOR - OVANDO;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;720000;0;720000;0;FACTURA NRO 51, OSCAR MEZA CARBALLO;Nro.Comprobante:001001-51, FACTURA NRO 51, OSCAR MEZA CARBALLO;1;5;COLONIA;FOR20;FOR-OVANDO
08/01/2022 0:00;50CON    12502010;125020;0;10;4;11325116;FOR- NARANJO;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;1050000;0;1050000;0;FACTURA NRO 51, OSCAR MEZA CARBALLO;Nro.Comprobante:001001-51, FACTURA NRO 51, OSCAR MEZA CARBALLO;1;5;COLONIA;FOR22;FOR-NARANJO
08/01/2022 0:00;50CON    12502010;125020;0;10;5;21210099;AV-ACREEDORES VARIOS SAN LORENZO;A;1;001 CASA MATRIZ;;;;Gs;0;2047749;0;2047749;FACTURA NRO 51, OSCAR MEZA CARBALLO;Nro.Comprobante:001001-51, FACTURA NRO 51, OSCAR MEZA CARBALLO;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
08/01/2022 0:00;50CON    12502110;125021;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;Gs;174790;0;174790;0;FACTURA NRO 89, OSVALDO RAMON MARTINEZ MORINIGO;Nro.Comprobante:001001-89, FACTURA NRO 89, OSVALDO RAMON MARTINEZ MORINIGO;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
08/01/2022 0:00;50CON    12502110;125021;0;10;2;11325124;FOR - AVIACION;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;1040000;0;1040000;0;FACTURA NRO 89, OSVALDO RAMON MARTINEZ MORINIGO;Nro.Comprobante:001001-89, FACTURA NRO 89, OSVALDO RAMON MARTINEZ MORINIGO;1;5;COLONIA;FOR30;FOR-AVIACION
08/01/2022 0:00;50CON    12502110;125021;0;10;3;11325111;FOR - SOMBRILLA;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;440000;0;440000;0;FACTURA NRO 89, OSVALDO RAMON MARTINEZ MORINIGO;Nro.Comprobante:001001-89, FACTURA NRO 89, OSVALDO RAMON MARTINEZ MORINIGO;1;5;COLONIA;FOR17;FOR-SOMBRILLA
08/01/2022 0:00;50CON    12502110;125021;0;10;4;11325129;FOR - TUPASY PASO;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;267900;0;267900;0;FACTURA NRO 89, OSVALDO RAMON MARTINEZ MORINIGO;Nro.Comprobante:001001-89, FACTURA NRO 89, OSVALDO RAMON MARTINEZ MORINIGO;1;5;COLONIA;FOR35;FOR-TUPASY PASO
08/01/2022 0:00;50CON    12502110;125021;0;10;5;21230099;AV-ACREEDORES VARIOS HACIENDA;A;1;001 CASA MATRIZ;;;;Gs;0;1922690;0;1922690;FACTURA NRO 89, OSVALDO RAMON MARTINEZ MORINIGO;Nro.Comprobante:001001-89, FACTURA NRO 89, OSVALDO RAMON MARTINEZ MORINIGO;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
08/01/2022 0:00;50CON    12502210;125022;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;Gs;71589;0;71589;0;FACTURA NRO 90, OSVALDO RAMON MARTINEZ MORINIGO;Nro.Comprobante:001001-90, FACTURA NRO 90, OSVALDO RAMON MARTINEZ MORINIGO;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
08/01/2022 0:00;50CON    12502210;125022;0;10;2;11325111;FOR - SOMBRILLA;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;320000;0;320000;0;FACTURA NRO 90, OSVALDO RAMON MARTINEZ MORINIGO;Nro.Comprobante:001001-90, FACTURA NRO 90, OSVALDO RAMON MARTINEZ MORINIGO;1;5;COLONIA;FOR17;FOR-SOMBRILLA
08/01/2022 0:00;50CON    12502210;125022;0;10;3;11325129;FOR - TUPASY PASO;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;326455;0;326455;0;FACTURA NRO 90, OSVALDO RAMON MARTINEZ MORINIGO;Nro.Comprobante:001001-90, FACTURA NRO 90, OSVALDO RAMON MARTINEZ MORINIGO;1;5;COLONIA;FOR35;FOR-TUPASY PASO
08/01/2022 0:00;50CON    12502210;125022;0;10;4;11325128;FOR - ACHARD;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;69436;0;69436;0;FACTURA NRO 90, OSVALDO RAMON MARTINEZ MORINIGO;Nro.Comprobante:001001-90, FACTURA NRO 90, OSVALDO RAMON MARTINEZ MORINIGO;1;5;COLONIA;FOR34;FOR-ACHARD
08/01/2022 0:00;50CON    12502210;125022;0;10;5;21230099;AV-ACREEDORES VARIOS HACIENDA;A;1;001 CASA MATRIZ;;;;Gs;0;787480;0;787480;FACTURA NRO 90, OSVALDO RAMON MARTINEZ MORINIGO;Nro.Comprobante:001001-90, FACTURA NRO 90, OSVALDO RAMON MARTINEZ MORINIGO;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
08/01/2022 0:00;50CON    12502310;125023;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;Gs;587274;0;587274;0;FACTURA NRO 864, HERIBERTO CRISTALDO;Nro.Comprobante:001001-864, FACTURA NRO 864, HERIBERTO CRISTALDO;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
08/01/2022 0:00;50CON    12502310;125023;0;10;2;11325102;FOR - LOS PINOS;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;4163636;0;4163636;0;FACTURA NRO 864, HERIBERTO CRISTALDO;Nro.Comprobante:001001-864, FACTURA NRO 864, HERIBERTO CRISTALDO;1;5;COLONIA;FOR41;FOR-LOS PINOS
08/01/2022 0:00;50CON    12502310;125023;0;10;3;11325111;FOR - SOMBRILLA;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;254545;0;254545;0;FACTURA NRO 864, HERIBERTO CRISTALDO;Nro.Comprobante:001001-864, FACTURA NRO 864, HERIBERTO CRISTALDO;1;5;COLONIA;FOR17;FOR-SOMBRILLA
08/01/2022 0:00;50CON    12502310;125023;0;10;4;11325122;FOR - LOMITA;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;1454545;0;1454545;0;FACTURA NRO 864, HERIBERTO CRISTALDO;Nro.Comprobante:001001-864, FACTURA NRO 864, HERIBERTO CRISTALDO;1;5;COLONIA;FOR28;FOR-LOMITA
08/01/2022 0:00;50CON    12502310;125023;0;10;5;21210099;AV-ACREEDORES VARIOS SAN LORENZO;A;1;001 CASA MATRIZ;;;;Gs;0;6460000;0;6460000;FACTURA NRO 864, HERIBERTO CRISTALDO;Nro.Comprobante:001001-864, FACTURA NRO 864, HERIBERTO CRISTALDO;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
08/01/2022 0:00;50CON    12559210;125592;0;10;1;11330304;AGR-COMBUSTIBLE;D;1;001 CASA MATRIZ;30;FORESTAL;;Gs;1194800;0;1194800;0;FACTURA NRO 4530, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:030003-4530, FACTURA NRO 4530, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
08/01/2022 0:00;50CON    12559210;125592;0;10;2;21110001;PM-AZUCARERA PARAGUAYA S.A.;A;1;001 CASA MATRIZ;;;;Gs;0;1194800;0;1194800;FACTURA NRO 4530, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:030003-4530, FACTURA NRO 4530, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
09/01/2022 0:00;50CON    12534810;125348;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;Gs;60062;0;60062;0;FACTURA NRO 6675, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;Nro.Comprobante:001034-6675, FACTURA NRO 6675, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
09/01/2022 0:00;50CON    12534810;125348;0;10;2;52120027;GDC-GASTOS DE PROM. Y VTAS.;D;1;001 CASA MATRIZ;1;COMERCIAL CENTRAL;;Gs;600615;0;600615;0;FACTURA NRO 6675, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;Nro.Comprobante:001034-6675, FACTURA NRO 6675, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;1;1;SAN LORENZO-MATRIZ;DIS12;DIS-PROMOCIONES/DESCUENTOS
09/01/2022 0:00;50CON    12534810;125348;0;10;3;21210099;AV-ACREEDORES VARIOS SAN LORENZO;A;1;001 CASA MATRIZ;;;;Gs;0;660677;0;660677;FACTURA NRO 6675, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;Nro.Comprobante:001034-6675, FACTURA NRO 6675, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
09/01/2022 0:00;50CON    12538110;125381;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;Gs;39387;0;39387;0;FACTURA NRO 6674, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;Nro.Comprobante:001034-6674, FACTURA NRO 6674, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
09/01/2022 0:00;50CON    12538110;125381;0;10;2;52120027;GDC-GASTOS DE PROM. Y VTAS.;D;1;001 CASA MATRIZ;1;COMERCIAL CENTRAL;;Gs;393871;0;393871;0;FACTURA NRO 6674, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;Nro.Comprobante:001034-6674, FACTURA NRO 6674, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;1;1;SAN LORENZO-MATRIZ;DIS12;DIS-PROMOCIONES/DESCUENTOS
09/01/2022 0:00;50CON    12538110;125381;0;10;3;21210099;AV-ACREEDORES VARIOS SAN LORENZO;A;1;001 CASA MATRIZ;;;;Gs;0;433258;0;433258;FACTURA NRO 6674, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;Nro.Comprobante:001034-6674, FACTURA NRO 6674, COMERCIALIZACION DE ALIMENTOS FRESCOS S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
10/01/2022 0:00;50CON    12493410;124934;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;Gs;120000;0;120000;0;FACTURA NRO 972, JULIO CESAR NOGUERA CARDOZO;Nro.Comprobante:001001-972, FACTURA NRO 972, JULIO CESAR NOGUERA CARDOZO;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
10/01/2022 0:00;50CON    12493410;124934;0;10;2;52120025;GDC-FLETES;D;1;001 CASA MATRIZ;1;COMERCIAL CENTRAL;;Gs;1200000;0;1200000;0;FACTURA NRO 972, JULIO CESAR NOGUERA CARDOZO;Nro.Comprobante:001001-972, FACTURA NRO 972, JULIO CESAR NOGUERA CARDOZO;1;1;SAN LORENZO-MATRIZ;DIS11;DIS-FLETES
10/01/2022 0:00;50CON    12493410;124934;0;10;3;21210025;AV-FLETES VARIOS A PAGAR;A;1;001 CASA MATRIZ;;;;Gs;0;1320000;0;1320000;FACTURA NRO 972, JULIO CESAR NOGUERA CARDOZO;Nro.Comprobante:001001-972, FACTURA NRO 972, JULIO CESAR NOGUERA CARDOZO;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
10/01/2022 0:00;50CON    12493510;124935;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;Gs;5250000;0;5250000;0;FACTURA NRO 2441, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:031003-2441, FACTURA NRO 2441, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
10/01/2022 0:00;50CON    12493510;124935;0;10;2;11310103;MD-AZUCAR FRACC. VARIOS;D;1;001 CASA MATRIZ;1;COMERCIAL CENTRAL;;Gs;52500000;0;52500000;0;FACTURA NRO 2441, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:031003-2441, FACTURA NRO 2441, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
10/01/2022 0:00;50CON    12493510;124935;0;10;3;21110001;PM-AZUCARERA PARAGUAYA S.A.;A;1;001 CASA MATRIZ;;;;Gs;0;57750000;0;57750000;FACTURA NRO 2441, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:031003-2441, FACTURA NRO 2441, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
10/01/2022 0:00;50CON    12493610;124936;0;10;1;11220009;I.V.A. AL 10%;D;1;001 CASA MATRIZ;;;;Gs;4969860;0;4969860;0;FACTURA NRO 2447, AZUCARERA PARAGUAYA S.A.;Nro.Comprobante:031003-2447, FACTURA NRO 2447, AZUCARERA PARAGUAYA S.A.;1;1;SAN LORENZO-MATRIZ;0;NO APLICA
